area_cm2,diameter_cm,perimeter_cm,circularity,estimated_volume_cm3,mean_hue,mean_saturation,mean_value,fruit_id,juice_ml
105.03390838786437,16.89123386290015,43.974993653413726,0.6825395461095853,2523.3805249255606,105.58747294128258,56.04762334265356,173.7678587534951,CAL_073,4.5
46.1656751933373,12.765464224466463,32.99059367470625,0.5330264913997367,1089.2020769435264,103.82739130434783,54.466048593350386,176.24494884910487,CAL_075,5.3
1.129387269482451,1.5280492829113472,4.2636873605774674,0.7806961681702174,1.8681455361879322,67.07128412537917,123.07633973710819,72.62689585439838,CAL_077,4.0
1.1225461035098157,1.48857507473085,4.28981095988576,0.7665451527233553,1.7270736193711953,70.4354018311292,116.13784333672432,68.71566632756867,CAL_080,4.4
48.66775728732897,12.949110077648628,33.59616515985349,0.5418408979518091,1136.8898534639077,103.19904632483195,52.74435196195006,169.56616273144215,CAL_081,4.8
1.351279000594884,1.618789486768769,4.539631468493764,0.8239743564547649,2.2211083659568556,56.7728237791932,129.17537154989384,92.35966029723991,CAL_083,3.6
1.1365258774538964,1.4857703418266484,4.100607078249862,0.8493621005891548,1.7173296854722717,60.6272040302267,130.47304785894207,85.52090680100756,CAL_085,4.3
1.3117192147531231,1.617020769817073,4.468194109637563,0.8256323113516958,2.2138358553777704,63.56299212598425,128.2567804024497,77.21128608923884,CAL_087,4.5
0.517846519928614,0.8538377343154535,2.719450578456972,0.8799309315933832,0.32593023842086394,46.654347826086955,180.66304347826087,50.69347826086957,CAL_090,2.4
0.6070791195716835,0.9621064721084223,2.9549836065711044,0.8736651405070015,0.46630280809924574,43.783054003724395,163.37243947858474,42.66294227188082,CAL_091,3.0
0.58982748364069,0.9214389149735613,2.877628157778484,0.8950875571967765,0.40963614617516336,46.96260786193672,165.10354745925216,44.37392138063279,CAL_092,3.4
1.087150505651398,12.366075469226372,24.88396684425633,0.022062783747286995,990.1347439430683,28.075278015397775,154.00342172797264,50.87895637296835,CAL_093,3.6
0.5621653777513385,0.9133932532333746,2.794354680107861,0.9047131451232701,0.39899919587347,49.28542713567839,146.78693467336683,33.16884422110553,CAL_094,3.6
0.6219512195121951,0.9611784772175115,2.983558550113585,0.8780051382932762,0.46495479916467264,54.86272727272727,167.76545454545453,38.74181818181818,CAL_095,2.4
0.6139202855443189,0.9810224393518959,2.949065542802578,0.8870600036340597,0.4943510332402572,50.33517495395949,152.70810313075506,46.04051565377532,CAL_096,2.6
0.6600237953599049,0.9835021786573457,3.081119519908254,0.8736799436782735,0.4981092436675036,50.177530017152655,162.28559176672385,45.3147512864494,CAL_097,2.6
0.6329565734681737,3.5906762844178735,7.515661838578015,0.14081512863920226,24.239707906826215,22.102711585866885,226.2949876746097,17.761709120788826,CAL_098,3.0
0.5945865556216537,0.9410684166885004,2.9835585559286724,0.8393745885253939,0.4363773665339328,45.44022770398482,167.69354838709677,44.56546489563567,CAL_099,3.6
0.6029149315883403,0.9583992376560118,2.906203130396401,0.8970444650113848,0.46093321121283487,55.17917448405253,146.312382739212,35.62570356472796,CAL_100,1.6
0.6424747174301011,0.9886612310642149,2.9894766226047422,0.9033906316346936,0.5059890693427276,39.10846560846561,167.3447971781305,57.72927689594356,CAL_101,3.0
0.6406900654372397,1.0065904942954458,3.0584626401343,0.8606993874783471,0.5340194766462097,52.42667844522968,120.39929328621908,45.706713780918726,CAL_102,3.8
42.940214158239144,12.498433927210366,31.322846796454453,0.5499859783620595,1022.2695346533135,106.3283282457443,32.30042900750763,156.45395044413277,CAL_103,3.4
